	tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length	new_score	new_score_normalized	flagstat
0	1	root	root	root	root	32788.00000000355	299.9999999999985	32788	32788	0	0.0	0.0	76936
1	2	root|cellular_organisms|Bacteria	superkingdom	Bacteria	Bacteria	32784.18009194463	99.99999999999976	32785	32764	0	0.0	0.0	76936
2	36866	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|unclassified_Enterobacteriaceae|unclassified_Enterobacteriaceae_(miscellaneous)	no_rank	unclassified_Enterobacteriaceae_(miscellaneous)	Bacteria	0.2804660883305385	0.000855492153666766	17	0	0	0.0	0.0	76936
3	143361	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Filifactor|Filifactor_alocis	species	Filifactor_alocis	Bacteria	42.0	0.128110570043886	42	42	0	0.0005459082874077155	0.12809564474807852	76936
4	1179670	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._KBS0714	species	Micrococcus_sp._KBS0714	Bacteria	0.2	0.0006100503335423144	2	0	2486353	2.599563273370074e-06	0.0006099792607051359	76936
5	1380368	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_sp._UNC436CL71CviS28	species	Acinetobacter_sp._UNC436CL71CviS28	Bacteria	0.08	0.00024402013341692577	2	0	3226563	1.0398253093480295e-06	0.00024399170428205435	76936
6	1581086	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._HMSC11C05	species	Streptococcus_sp._HMSC11C05	Bacteria	0.5085026278463431	0.001551060988624	15	0	2057851	6.609423778807622e-06	0.001550880285001656	76936
7	159749	root|cellular_organisms|Eukaryota|Stramenopiles|Bacillariophyta|Coscinodiscophyceae|Thalassiosirophycidae|Thalassiosirales|Thalassiosiraceae|Thalassiosira|Thalassiosira_oceanica	species	Thalassiosira_oceanica	Eukaryota	0.25	8.333333333333334	2	0	0	3.2494540917125923e-06	0.0007624740758814198	76936
8	172042	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia_aeria	species	Rothia_aeria	Bacteria	1.0	0.0030502516677115	2	0	0	1.299781636685037e-05	0.0030498963035256793	76936
9	1581073	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus_sp._HMSC31B01	species	Micrococcus_sp._HMSC31B01	Bacteria	0.2	0.0006100503335423144	2	0	2380458	2.599563273370074e-06	0.0006099792607051359	76936
10	172043	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas_nasdae	species	Brevundimonas_nasdae	Bacteria	0.4	0.0012201006670846	4	0	3407832	5.199126546740148e-06	0.0012199585214102719	76936
11	1179672	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium_sp._KBS0721	species	Flavobacterium_sp._KBS0721	Bacteria	0.273109243697479	0.0008330519260556815	4	0	5859120	3.549823797669219e-06	0.0008329548728116351	76936
12	237576	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium_sinus	species	Oribacterium_sinus	Bacteria	43.24999999999999	0.1319233846285254	99	11	0	0.0005621555578662784	0.13190801512748562	76936
